song,artist,url,lyrics,year
Pumped Up Kicks,Foster the People,https://www.azlyrics.com/lyrics/fosterthepeople/pumpedupkicks.html,"Robert's got a quick hand
He'll look around the room
He won't tell you his plan
He's got a rolled cigarette
Hanging out his mouth
He's a cowboy kid

Yeah he found a six-shooter gun
In his dad's closet, boy, in a box of fun things
I don't even know what
But he's coming for you, yeah he's coming for you

All the other kids with the pumped up kicks
You better run, better run, outrun my gun
All the other kids with the pumped up kicks
You better run, better run, faster than my bullet

All the other kids with the pumped up kicks
You better run, better run, outrun my gun
All the other kids with the pumped up kicks
You better run, better run, faster than my bullet

Daddy works a long day
He be coming home late, he's coming home late
And he's bringing me a surprise
'Cause dinner's in the kitchen and it's packed in ice

I've waited for a long time
Yeah the sleight of my hand is now a quick-pull trigger
I reason with my cigarette
Then say, ""Your hair's on fire, you must've lost your wits, yeah?""

All the other kids with the pumped up kicks
You better run, better run, outrun my gun
All the other kids with the pumped up kicks
You better run, better run, faster than my bullet

All the other kids with the pumped up kicks
You better run, better run, outrun my gun
All the other kids with the pumped up kicks
You better run, better run, faster than my bullet

Run, run, run, run, ru-ru-ru-run, run, run
Ru-ru-ru-run, run, run, run
Ru-ru-ru-run, run, run, run, run, run

[Whistling]

All the other kids with the pumped up kicks
You better run, better run, outrun my gun
All the other kids with the pumped up kicks
You better run, better run, faster than my bullet

All the other kids with the pumped up kicks
You better run, better run, outrun my gun
All the other kids with the pumped up kicks
You better run, better run, faster than my bullet

All the other kids with the pumped up kicks
You better run, better run, outrun my gun
All the other kids with the pumped up kicks
You better run, better run, faster than my bullet",2011
Accidentally in Love,Counting Crows,https://www.azlyrics.com/lyrics/countingcrows/accidentallyinlove.html,"So she said what's the problem baby
What's the problem I don't know
Well maybe I'm in love (love)
Think about it every time
I think about it
Can't stop thinking 'bout it

How much longer will it take to cure this
Just to cure it cause I can't ignore it if it's love (love)
Makes me wanna turn around and face me
But I don't know nothing 'bout love

Come on, come on
Turn a little faster
Come on, come on
The world will follow after
Come on, come on
Because everybody's after love

So I said I'm a snowball running
Running down into the spring that's coming all this love
Melting under blue skies
Belting out sunlight
Shimmering love

Well baby I surrender
To the strawberry ice cream
Never ever end of all this love
Well I didn't mean to do it
But there's no escaping your love

These lines of lightning
Mean we're never alone
Never alone, no, no

Come on, Come on
Move a little closer
Come on, Come on
I want to hear you whisper
Come on, Come on
Settle down inside my love

Come on, come on
Jump a little higher
Come on, come on
If you feel a little lighter
Come on, come on
We were once
Upon a time in love

We're accidentally in love
Accidentally in love [x7]

Accidentally

I'm In Love, I'm in Love
I'm in Love, I'm in Love
I'm in Love, I'm in Love
Accidentally [x2]

Come on, come on
Spin a little tighter
Come on, come on
And the world's a little brighter
Come on, come on
Just get yourself inside her

Love ...I'm in love",
Dancing in the Moonlight,Toploader,https://www.azlyrics.com/lyrics/toploader/dancinginthemoonlight.html,"We get it almost every night
When that moon is big and bright
It's a supernatural delight
Everybody's dancing in the moonlight

Everybody here is out of sight
They don't bark and they don't bite
They keep things loose they keep it tight
Everybody's dancing in the moonlight

Dancing in the moonlight
Everybody's feeling warm and bright
It's such a fine and natural sight
Everybody's dancing in the moonlight

We like our fun and we never fight
You can't dance and stay uptight
It's a supernatural delight
Everybody was dancing in the moonlight

Dancing in the moonlight
Everybody's feeling warm and bright
It's such a fine and natural sight
Everybody's dancing in the moonlight

We get in almost every night
And when that moon is big and bright
It's a supernatural delight
Everybody's dancing in the moonlight

Dancing in the moonlight
Everybody's feeling warm and bright
It's such a fine and natural sight
Everybody's dancing in the moonlight

[Repeat and fade]",2000
The Show,Lenka,https://www.azlyrics.com/lyrics/lenka/theshow.html,"I'm just a little bit caught in the middle
Life is a maze and love is a riddle
I don't know where to go; can't do it alone; I've tried
And I don't know why

Slow it down
Make it stop
Or else my heart is going to pop
'Cause it's too much
Yeah, it's a lot
To be something I'm not

I'm a fool
Out of love
'Cause I just can't get enough

I'm just a little bit caught in the middle
Life is a maze and love is a riddle
I don't know where to go; can't do it alone; I've tried
And I don't know why

I'm just a little girl lost in the moment
I'm so scared but I don't show it
I can't figure it out
It's bringing me down I know
I've got to let it go
And just enjoy the show

The sun is hot
In the sky
Just like a giant spotlight
The people follow the sign
And synchronize in time
It's a joke
Nobody knows
They've got a ticket to the show
Yeah

I'm just a little bit caught in the middle
Life is a maze and love is a riddle
I don't know where to go; can't do it alone; I've tried
And I don't know why

I'm just a little girl lost in the moment
I'm so scared but I don't show it
I can't figure it out
It's bringing me down I know
I've got to let it go
And just enjoy the show

Just enjoy the show

I'm just a little bit caught in the middle
Life is a maze and love is a riddle
I don't know where to go; can't do it alone; I've tried
And I don't know why

I'm just a little girl lost in the moment
I'm so scared but I don't show it
I can't figure it out
It's bringing me down I know
I've got to let it go
And just enjoy the show

Dum de dum
Dudum de dum

Just enjoy the show

Dum de dum
Dudum de dum

Just enjoy the show

I want my money back
I want my money back
I want my money back
Just enjoy the show

I want my money back
I want my money back
I want my money back
Just enjoy the show",2008
Love Today,Mika,https://www.azlyrics.com/lyrics/mika/lovetoday.html,"Doom da da di da di
Doom da da di da di

Everybody's gonna love today, gonna love today, gonna love today
Everybody's gonna love today, gonna love today
Anyway you want to, anyway you've got to
Love love me, love love me, love love

I've been crying for so long
Fighting tears just to carry on
But nowâbut now it's gone away

Hey, girl, why can't you carry on
Is it 'cause you're just like your mother?
A little tight, like to tease for fun
Well, you ain't gonna tease no other
Gonna make you a lover

Everybody's gonna love today, love today, love today
Everybody's gonna love today
Anyway you want to, anyway you've got to
Love love me, love love me, love love

Girl in the blue with the big bust on, big bust on, big bust on
Wait 'til your momma and your papa's gone, papa's gone
Momma, momma, papa
Shock shock me, shock shock me, shock shock

I said everybody's gonna love today, gonna love today, gonna love today
I said, everybody's gonna love today, gonna love today
Anyway you want to, anyway you've got to
Love love me, love love me, love love

Carolina sits on ninety five
Give her a dollar and she'll make you smile
Hook her, book her, nook her, walk away!

Girl dresses like a kid for fun
Licks her lips like there's something on them
Tries to tell you life has just begun
But you know she's getting something other
Than the love from her mother

Everybody's gonna love today, love today, love today
Everybody's gonna love today
Anyway you want to, anyway you've got to
Love love me, love love me, love love

Girl in the blue with the big bust on, big bust on, big bust on
Wait 'til your momma and your papa's gone, papa's gone
Momma, momma, papa
Shock shock me, shock shock me, shock shock

I said, everybody's gonna love today, gonna love today, gonna love today
I said, everybody's gonna love today, gonna love today
Anyway you want to, anyway you've got to
Love love me, love love me, love love

Doom da da di da di
Doom da da di da di
Doom da da di da di
Doom da da di da di

Everybody's gonna love today, gonna love today, gonna love today
Everybody's gonna love today, gonna love today
Anyway you want to, anyway you've got to
Love love me, love love me, love love

Doom da da di da di
Doom da da di da di
Doom da da di da di
Doom da da di da di",2007
Send Me On My Way,Rusted Root,https://www.azlyrics.com/lyrics/rustedroot/sendmeonmyway.html,"(On my way, on my way)
(On my way, on my way)

I would like to reach out my hand
I may see you, I may tell you to run (On my way, on my way)
You know what they say about the young

Well, pick me up with golden hand
Oombayseeyou, I may tell you to run (On my way, on my way)
You know what they say about the young

Well, I would like to hold my little hand
And we will run, we will, we will crawl, we will
I would like to hold my little hand
And we will run, we will, we will crawl

Send me on my way (On my way)
Send me on my way (On my way)
Send me on my way (On my way)
Send me on my way (On my way)
Send me on my way (On my way)
Send me on my way (On my way)
Send me on my way (On my way)
Mm hmm (On my way)

I would like to reach out my hand
I may see you, I may tell you to run (On my way, on my way)
You know what they say about the young

Now pick me up with golden hand
I may see you, I may tell you to run (On my way, on my way)
You know what they say about the young

Well, I would like to hold my little hand
And we will run, we will, we will crawl, we will
I would like to hold my little hand
And we will run, we will, we will crawl

Send me on my way (On my way)
Send me on my way (On my way)
Send me on my way (On my way)
Hmmm(on my way)
Well, I would like to hold my little hand
And we will run, we will, we will crawl, we will
I would like to hold my little hand
And we will run, we will, we will crawl

Send me on my way
Send me on my way
Send me on my way
On my way
Send me on my way
Send me on my way
Send me on my way
(ooooh oooh oooh ooooh oooh oooh)
(Hey hey hey hey hey hey hey)
On my way
(Hey hey hey hey hey hey hey)
On my way

I would like to reach out my hand
I may see you, I may tell you to run (On my way, on my way)
You know what they say about the young
Thank you
Thank you
Thank you very much",1992
Shiny Happy People,R.E.M.,https://www.azlyrics.com/lyrics/rem/shinyhappypeople.html,"Shiny happy people laughing

Meet me in the crowd, people, people
Throw your love around, love me, love me
Take it into town, happy, happy
Put it in the ground where the flowers grow 
Gold and silver shine

Shiny happy people holding hands
Shiny happy people holding hands
Shiny happy people laughing 

Everyone around, love them, love them
Put it in your hands, take it, take it
There's no time to cry, happy, happy
Put it in your heart where tomorrow shines
Gold and silver shine

Shiny happy people holding hands
Shiny happy people holding hands
Shiny happy people laughing 

Whoa, here we go

Shiny happy people holding hands
Shiny happy people holding hands
Shiny happy people laughing

Shiny happy people holding hands
Shiny happy people holding hands
Shiny happy people laughing

Shiny happy people holding hands
Shiny happy people holding hands
Shiny happy people laughing

Shiny happy people holding hands
People, happy people
People",1991
In the Summertime,Mungo Jerry,https://www.azlyrics.com/lyrics/mungojerry/inthesummertime.html,"In the summertime when the weather is hot
You can stretch right up and touch the sky
When the weather's fine
You got women, you got women on your mind
Have a drink, have a drive
Go out and see what you can find

If her daddy's rich, take her out for a meal
If her daddy's poor, just do what you feel
Speed along the lane
Do a ton or a ton and twenty-five
When the sun goes down
You can make it, make it good and really fine

We're no threat people, we're not dirty, we're not mean
We love everybody, but we do as we please
When the weather's fine
We go fishing or go swimming in the sea
We're always happy
Life's for living, yeah, that's our philosophy

Sing along with us, dee-dee dee-dee dee
Da doo da-da da, yeah, we're hap-pap-py
Da da da, dee da doo dee da doo da doo da
Da doo da-da da, dee da da dee da da

When the winter's here, yeah, it's party time
Bring your bottle, wear your bright clothes
'Cause it will soon be summertime
And we'll sing again
We'll go driving or maybe we'll settle down
If she's rich, if she's nice
Bring your friends and we'll all go into town

In the summertime when the weather is hot
You can stretch right up and touch the sky
When the weather's fine
You got women, you got women on your mind
Have a drink, have a drive
Go out and see what you can find

If her daddy's rich, take her out for a meal
If her daddy's poor, just do what you feel
Speed along the lane
Do a ton or a ton and twenty-five
When the sun goes down
You can make it, make it good and really fine

We're no threat people, we're not dirty, we're not mean
We love everybody, but we do as we please
When the weather's fine
We go fishing or go swimming in the sea
We're always happy
Life's for living, yeah, that's our philosophy

Sing along with us, dee-dee dee-dee dee
Da doo da-da da, yeah, we're hap-pap-py
Da da da, dee da doo dee da doo da doo da
Da doo da-da da, dee da da dee da da",1971
New Soul,Yael Naim,https://www.azlyrics.com/lyrics/yaelnaim/newsoul.html,"I'm a new soul
I came to this strange world
Hoping I could learn a bit bout how to give and take
But since I came here
Felt the joy and the fear
Finding myself making every possible mistake

La-la-la-la-la-la-la-la...

I'm a young soul in this very strange world
Hoping I could learn a bit bout what is true and fake
But why all this hate?
Try to communicate
Finding trust and love is not always easy to make

La-la-la-la-la-la-la-la...

This is a happy end
Cause' you don't understand
Everything you have done
Why's everything so wrong

This is a happy end
Come and give me your hand
I'll take you far away

I'm a new soul
I came to this strange world
Hoping I could learn a bit bout how to give and take
But since I came here
Felt the joy and the fear
Finding myself making every possible mistake

La-la-la-la-la-la-la-la...

La-la-la-la-la-la-la-la-la-la....",2007
Don't Stop Me Now,Queen,https://www.azlyrics.com/lyrics/queen/dontstopmenow.html,"Tonight
I'm gonna have myself a real good time
I feel alive
And the world, I'll turn it inside out
Yeah!
I'm floating around
In ecstasy

So don't stop me now, don't stop me
'Cause I'm having a good time, having a good time

I'm a shooting star leaping through the sky
Like a tiger defying the laws of gravity
I'm a racing car passing by
Like Lady Godiva
I'm gonna go go go
There's no stopping me

I'm burning through the sky
Yeah!
Two hundred degrees
That's why they call me Mister Fahrenheit
I'm traveling at the speed of light
I wanna make a supersonic man out of you

Don't stop me now
I'm having such a good time
I'm having a ball
Don't stop me now
If you wanna have a good time
Just give me a call

Don't stop me now
'Cause I'm having a good time
Don't stop me now
Yes I'm having a good time
I don't want to stop at all, yeah!

I'm a rocket ship on my way to Mars
On a collision course
I am a satellite
I'm out of control
I am a sex machine ready to reload
Like an atom bomb about to-oh-oh-oh-oh-oh explode

I'm burning through the sky
Yeah!
Two hundred degrees
That's why they call me Mister Fahrenheit
I'm traveling at the speed of light
I wanna make a supersonic woman of you

Don't stop me
Don't stop me
Don't stop me
Hey hey hey!

Don't stop me
Don't stop me
Ooh ooh ooh
I like it

Don't stop me
Don't stop me
Have a good time, good time

Don't stop me
Don't stop me

Ooh ooh alright

Ooh I'm burning through the sky
Yeah!
Two hundred degrees
That's why they call me Mister Fahrenheit
I'm traveling at the speed of light
I wanna make a supersonic man out of you

Don't stop me now
I'm having such a good time
I'm having a ball
Don't stop me now
If you wanna have a good time
Alright
Just give me a call

Don't stop me now
'Cause I'm having a good time
Don't stop me now
Yes, I'm having a good time
I don't wanna stop at all",1978
