song,artist,url,lyrics,year
Cool It Now,New Edition,https://www.azlyrics.com/lyrics/newedition/coolitnow.html,"Everybody's saying, seeing things
Without knowing that life brings a change
And they've been checking all the time
My friends say I'm love sick cause I...
All I keep thinking about is her in my arms
(Got to see what love is all about)
And I won't be the same until she is mine
And my friends keep telling me to

You got to cool it now
You got to cool it now
Ooooooh watch out
You're gonna loose control
Cool it now
You got to slow it down
Slow it down...
You're gonna fall in love

Everyday I walk her home from school
And she tells me how she really feels
And there's no doubt in my mind
That this girl is one of a kind
Cause all I keep thinking about is her in my arms
And I won't feel the same until she is mine
You got to cool it now
You got to cool it now
Ooooooh watch out
You're gonna loose control
Cool it now
You got to slow it down
Slow it down...
You're gonna fall in love
All I keep thinking about is her in my arms
(Got to see what love is all about)
And I'll never be the same until you are mine
And my friends keep telling me..
When ya got a girl who takes her time
You must slow the pace you can't mess with her mind
If she feels the same she'll letcha know
Just prepare yourself or be ready to go
And I hope this message stays in your mind
Cause you almost lost a girl who is right on time
There's one more thing that ya got to know
Just cool it down and stay in control

You got to cool it now
You got to cool it now
Ooooooh watch out
You're gonna loose control
Cool it now
You got to slow it down
Slow it down...
You're gonna fall in love
All I keep thinking about is her in my arms
(Got to see what love is all about)
And I'll never be the same until you are mine
And my friends keep telling me..
You got to cool it now
You got to cool it now
Ooooooh watch out
You're gonna loose control
Cool it now
You got to slow it down
Slow it down...
You're gonna fall in love
Why you all coming down on me
Tryin to tell me how my life is supposed to be
I know you're only trying to help me out
Tryin to show me what life is really about
But this time I'm gonna make it on my own
So why dontcha fellaz just leave me alone
Ronnie, Bobby, Ricky and Mike
If I love the girl who cares who you like

Cool it now
Cool it now
Ooooooh watch out
Gonna lose control
Cool it now
Slow it down
Slow it down...
You're gonna fall in love",1984
Don't Stop Believin',Journey,https://www.azlyrics.com/lyrics/journey/dontstopbelievin.html,"Just a small-town girl
Livin' in a lonely world
She took the midnight train goin' anywhere

Just a city boy
Born and raised in South Detroit
He took the midnight train goin' anywhere

A singer in a smokey room
The smell of wine and cheap perfume
For a smile they can share the night
It goes on and on, and on, and on

Strangers waiting
Up and down the boulevard
Their shadows searching in the night

Streetlights people
Livin' just to find emotion
Hidin' somewhere in the night

Workin' hard to get my fill
Everybody wants a thrill
Payin' anything to roll the dice just one more time

Some will win, some will lose
Some were born to sing the blues
Oh, the movie never ends
It goes on and on, and on, and on

Strangers waiting
Up and down the boulevard
Their shadows searching in the night

Streetlights people
Livin' just to find emotion
Hidin' somewhere in the night

Don't stop believin'
Hold on to that feelin'
Streetlight people

Don't stop believin'
Hold on
Streetlight people

Don't stop believin'
Hold on to that feelin'
Streetlight people",1981
Red Light Special,TLC,https://www.azlyrics.com/lyrics/tlc/redlightspecial.html,"Take a good look at it
Look at it now
Might be the last time you'll
Have a go round
I'll let you touch it if you'd
Like to go down
I'll let you go further
If you take the southern route
Don't go too fast
Don't go too slow
You've got to let your body flow
I like 'em attentive
And I like 'em in control

[Chorus]
Baby it's yours
All yours
If you want it tonight
I'll give you the red light special
All through the night
Baby it's yours
All yours
If you want it tonight
Just come through my door
Take off my clothes
And turn on the red light

I know that you want me I can
See it in your eyes
You might as well be honest 'cause the
Body never lies
Tell me your secrets and I'll
I'll tell you mine
I'm fellin' quite sexy
And I want you for tonight
If I move too fast just let me know
'Cause it means you move too slow
I like some excitement
And I like a man that goes

[Chorus]

If you want me
Let me know it
I'll make time but
You've got to show it
If you need me
I want to see
But don't mistake me
I don't want you down on your knees
I need someone a real man
I need someone who understands
I'm a woman a real woman
I know just what I want
I know just who I am

[Chorus]",1994
Runaway,Janet Jackson,https://www.azlyrics.com/lyrics/janetjackson/runaway.html,"I've seen the world, been to many places
Made lots of friends, many different races
I've had such fun around the world it's true
African skies with a Nairobi mood
I fell asleep in Tuscany and dreamed
The one thing missing was you

Runaway with me my love,
Yeah, yeah, yeah, yeah
Runaway with me my love,
Yeah, yeah, yeah, yeah

I woke up with an Australian breeze
And danced the dance with Aborigines
Oh under the moon glow down in Mexico I dreamed
One thing was missing that's you

Runaway with me my love,
Yeah, yeah, yeah, yeah
Runaway with me my love,
Yeah, yeah, yeah, yeah

We'll sail the waters of many colours
We won't need a compass, love will guide our way
Don't need nobody, as long as we got each other
No need to hurry, we've got everyday
I wanna share the world with you, you see
Spring time in Paris feels so good to me
Oh this is for me reality
So please make all my wishes come true

Runaway with me my love,
Yeah, yeah, yeah, yeah

And I just know we'll have a good time
And I just know we'll have a good time",
Let U Go,Ashley Parker Angel,https://www.azlyrics.com/lyrics/ashleyparkerangel/letugo.html,"Broken promises
But you don't really mind
It's not the first time
And you know it, don't you know
Tell me why it is you only smile inside
But when you break me into nothing
Don't you know

It's not like I haven't tried
Over and over again
Stupid fights
Wrong or right
Goodbye...

[Chorus:]
I Remember when you came with me that night
We said forever, that you would never let me go
But here I am again
With nothing left inside
No I don't wanna but I gotta let you go

You're the one mistake
I really didn't mind
So beautiful, unmerciful
It took me down
Too little and too late
So now I know your kind
You fake it easy, just to please me
Don't you know

It's not like we haven't tried
Over and over again
Sleepless nights wrong or right
Goodbye...

[Chorus:]
(slows down)

I gotta let u go...
It's you...
Theres nothing I can do

I remember when you came with me that night
You said forever [3x]

Here I am again
With nothing left inside
No I don't wanna but I gotta
Let U Go

[Chorus:]",2006
The Time Of My Life,David Cook,https://www.azlyrics.com/lyrics/davidcook/thetimeofmylife.html,"Iâve been waiting for my dreams 
To turn into something 
I could believe in 
And looking for that 
Magic rainbow 
On the horizon 
I couldnât see it 
Until I let go 
Gave into love and watched all the bitterness burn 
Now Iâm coming alive 
Body and soul 
And feelinâ my world start to turn 

And Iâll taste every moment 
And live it out loud 
I know this is the time, 
This is the time 
To be more than a name 
Or a face in the crowd 
I know this is the time 
This is the time of my life 
Time of my life 

Holding onto things that vanished 
Into the air 
Left me in pieces 
But now Iâm rising from the ashes 
Finding my wings 
And all that I needed 
Was there all along 
Within my reach 
As close as the beat of my heart 

So Iâll taste every moment 
And live it out loud 
I know this is the time, 
This is the time to be 
More than a name 
Or a face in the crowd 
I know this is the time 
This is the time of my life 
Time of my life 

And Iâm out on the edge of forever 
Ready to run 
Iâm keeping my feet on the ground 
My arms open wide 
My face to the sun 

Iâll taste every moment 
And live it out loud 
I know this is the time, 
This is the time to be 
More than a name 
Or a face in the crowd 
I know this is the time 
This is the time of my life 
Time of my life 
More than a name 
Or a face in the crowd 
This is the time 
This is the time of my life. 
This is the time of my life.",2008
What Can I Do,The Corrs,https://www.azlyrics.com/lyrics/corrs/whatcanido.html,"I haven't slept at all in days
It's been so long since we've talked
And I have been here many times
I just don't know what I'm doing wrong

What can I do to make you love me
What can I do to make you care
What can I say to make you feel this
What can I do to get you there

There's only so much I can take
And I just got to let it go
And who knows I might feel better, yeah
If I don't try and I don't hope

What can I do to make you love me
What can I do to make you care
What can I say to make you feel this
What can I do to get you there

No more waiting, no more, aching...
No more fighting, no more, trying...

Maybe there's nothing more to say
And in a funny way I'm calm
Because the power is not mine
I'm just going to let it fly

What can I do to make you love me
(What can I do to make you love me)
What can I do to make you care
(What can I do to make you care)
What can I say to make you feel this
(What can I do to make you love me)
What can I do to get you there
(What can I do to make you care)
What can I do to make you love me
(What can I do to make you love me)
What can I do to make you care
(What can I do to make you care)
What can I change to make you feel this
(What can I do to make you love me)
What can I do to get you there
(What can I do to make you care)

And love me... love me...

[Fade out]",1997
Stay,Hurts,https://www.azlyrics.com/lyrics/hurts/stay.html,"My whole life waiting for the right time
To tell you how I feel.
Know I try to tell you that I need you.
Here I am without you.
I feel so lost but what can I do?
'Cause I know this love seems real
But I don't know how to feel.

We say goodbye in the pouring rain
And I break down as you walk away.
Stay, stay.
'Cause all my life I've felt this way
But I could never find the words to say
Stay, stay.

Alright, everything is alright
Since you came along
And before you
I had nowhere to run to
Nothing to hold on to
I came so close to giving it up.
And I wonder if you know
How it feels to let you go?

You say goodbye in the pouring rain
And I break down as you walk away.
Stay, stay.
'Cause all my life I've felt this way
But I could never find the words to say
Stay, stay.

So change your mind
And say you're mine.
Don't leave tonight
Stay.

Say goodbye in the pouring rain
And I break down as you walk away.
Stay, stay.
'Cause all my life I've felt this way
But I could never find the words to say
Stay, stay.

Stay with me, stay with me,
Stay with me, stay with me,
Stay, stay, stay, stay with me.",2010
Apples In The Trees,Mirah,https://www.azlyrics.com/lyrics/mirah/applesinthetrees.html,"There should be no hesitation 
When the coast is clear 
You got a right to slide 
Right into place when the end is almost here 

So you think you got some rotten deal 
What a way to compromise 
It's a long long way 
Before you get to claim that final prize 

Looking at that sorry face 
I can recognize the fear 
But if you keep on looking up at night 
The stars will all appear 

See there's food for me, 
There's food for you 
There's gold that's in the air 
There's oceans deep and wide 
And there is love beyond compare 

There's apple in the trees 
Let's take all that we need 
We know what we believe 
There's hope for you and me 
My eyes can almost see 
If you fight 'til you're free 
You don't have to wait until you die",2001
Dreams Never End,New Order,https://www.azlyrics.com/lyrics/neworder/dreamsneverend.html,"My promise could be your fiend
A given end to your dreams
A simple movement or rhyme
Could be the smallest of signs
We'll never know what they are or care
In it's escapable view
There's no escape so few in fear
Give in a changing value

To be given your sight
Hid in a long peaceful night
A nervous bride for your eyes
A fractured smile that soon dies
A love that's wrong from your life and soul
A savage mine had begun
Hello, farewell to your love and soul
Hello, farewell to your soul

Now I know what those hands would do
No looking back now, we're pushing through
We'll change these feelings, we'll taste and see
But never guess how the him would scream
But never guess how the him would scream
But never guess how the him would scream",1981
Back to You,John Mayer,https://www.azlyrics.com/lyrics/johnmayer/backtoyou.html,"Back to you
It always comes around
Back to you
I tried to forget you
I tried to stay away
But it's too late

Over you
I'm never over
Over you
It's something about you
It's just the way you move
The way you move me

Yeah, I'm so good at forgetting
And I quit every game I play
But forgive me, love
I can't turn and walk away this way

Back to you
It always comes around
Back to you
I walk with your shadow
I'm sleeping in my bed
With your silhouette

Yeah, should've smiled in that picture
If it's the last that I'll see of you
It's the least that you could not do

Leave the light on
I'll never give up on you
Leave the light on
For me, too [3x]
Yeah

Back to me
I know that it comes
Back to me
Doesn't it scare you
Your will is not as strong
As it used to be",P:  
Crying Shame,Jack Johnson,https://www.azlyrics.com/lyrics/jackjohnson/cryingshame.html,"It's such a tired game
Will it ever stop?
How will this all play out?
Of sight, out of mind now

By now we should know
How to communicate instead of coming to blows
We're on a roll
And there ain't no stopping us now
We're burning under control
Isn't it strange how we're all burning under the same sun?
By now we say it's a war for peace
It's the same old game
But do we really wanna play?

We could close our eyes, it's still there
We could say it's us against them
We could try but nobody wins
Gravity has got a hold on us all

Could try to put it out
But it's a growing flame
Using fear as fuel
Burning down our name
And it won't take too long
'Cause words all burn the same
And who we gonna blame now?

And, oh, it's such a crying crying crying shame
It's such a crying crying crying shame
It's such a crying crying crying shame shame shame

By now it's beginning to show
A number of people are numbers that ain't coming home

I can close my eyes, it's still there
Close my mind be alone
I can close my heart and not care
But gravity has got a hold on us all

It's a terrific price to pay
But in the true sense of the word
Are we using what we've learned?
In the true sense of the word
Are we losing what we were?

It's such a tired game
Will it ever stop?
Is not for me to say
And is it in our blood?
Or is it just our fate?
And how will this all play out
Of sight, out of mind now
And who we gonna blame on and on?

It's just a crying crying crying shame
It's such a crying crying crying shame
It's such a crying crying crying shame shame shame",2005
Times Like These,Jack Johnson,https://www.azlyrics.com/lyrics/jackjohnson/timeslikethese.html,"In times like these
In times like those
What will be will be
And so it goes
And it always goes on and on...
On and on it goes

And there has always been laughing, crying, birth, and dying
Boys and girls with hearts that take and give and break
And heal and grow and recreate and raise and nurture
But then hurt from time to time like these
And times like those
And what will be will be
And so it goes

And there will always be stop and go and fast and slow
Action,Reaction, sticks and stones and broken bones
Those for peace and those for war
And god bless these ones, not those ones
But these ones made times like these
And times like those
What will be will be
And so it goes
And it always goes on and on...
On and on it goes

But somehow I know it won't be the same
Somehow I know it will never be the same.",2003
I'm Looking Through You,The Beatles,https://www.azlyrics.com/lyrics/beatles/imlookingthroughyou.html,"I'm looking through you, where did you go?
I thought I knew you, what did I know?
You don't look different, but you have changed
I'm looking through you, you're not the same

Your lips are moving, I cannot hear
Your voice is soothing, but the words aren't clear
You don't sound different, I've learned the game
I'm looking through you, you're not the same

Why, tell me why, did you not treat me right?
Love has a nasty habit of disappearing overnight

You're thinking of me, the same old way
You were above me, but not today
The only difference is you're down there
I'm looking through you, and you're nowhere

Why, tell me why, did you not treat me right?
Love has a nasty habit of disappearing overnight

I'm looking through you, where did you go
I thought I knew you, what did I know
You don't look different, but you have changed
I'm looking through you, you're not the same

Yeah
Oh baby I'm changed
Ah I'm looking through you
Yeah I'm looking through you",1965
Take It from Me,The Weepies,https://www.azlyrics.com/lyrics/weepies/takeitfromme.html,"What can I compare you to, a favorite pair of shoes? 
Maybe my bright red boots if they had wings
Funny how we animate colorful objects saved
Funny how it's hard to take a love with no sting.

But come on take it, come on take it, take it from me 
But come on take it, come on take it, take it from me (we`ve got a good life).

What can I compare you to, a window the sun shines through? 
Maybe the silver moon, a smile rising
The magic of the fading day, satellites on parade
A toast to the plans we've made to live like kings.

I lose my breath despite the air
When the rain falls down I give in to despair
Pink magnolia in winter she doesn't care 
if you don't show up to have another cup.

What can I compare you to, when everything looks like you? 
I get a bit confused with every Spring
Flowers that bloom your eyes, hummingbirds side by side
My heart won't stay entirely in this rib caging",2006
Out Of Line,The Bravery,https://www.azlyrics.com/lyrics/bravery/outofline.html,"It's sweet Eliza
Remember me
I'm a liar
But not a cheat, no...
I think it's safe to say
That I got carried away
Eliza, it's fooling anyone

Forgive me if I'm out of line
I can't control myself sometimes
I think I'm sick but I might be well
I think I'm broke but it's hard to tell
I think I feel like I've never felt for you

It's sweet Cassandra
Remember me
You are no longer
The one I need, mmm...

I find it hard to tell
That I'm finally be an angel
And silence isn't fooling anyone

Forgive me if I'm out of line
I can't control myself sometimes
I think I'm sick but I might be well
I think I'm broke but it's hard to tell
I think I feel like I've never felt for you

ooh-oooh-oooh
ooh-oooh-oooh

I think I'm sick but I might be well
I think I'm broke but it's hard to tell
I think I feel like I've never felt for you

Forgive me if I'm out of line",2005
Unconditional,The Bravery,https://www.azlyrics.com/lyrics/bravery/unconditional.html,"I've spent my whole life surrounded
and I've spent my whole life alone
I wonder why I never wonder why
The easiest things are so hard
I just want, I just want love
I just want, I just want love
I just want, I just want love
I just want something
Something for nothing
Something, something for nothing

I'm a beggar and I'm a chooser
I'm accused, I'm an accuser
But nothing's unconditional

I hold the whole world accused
I've only got myself to blame
I wonder why, I never wonder why
The easiest things are so hard

I just want, I just want love
I just want, I just want love
I just want, I just want love
I just want something
Something for nothing
Something, something for nothing

I just want, I just want love
I just want, I just want love
I just want, I just want love
I just want something
Something for nothing
Something, something for nothing

I'm a beggar and I'm a chooser
I'm accused, I'm an accuser
But nothing's unconditional",2005
Satellite,Guster,https://www.azlyrics.com/lyrics/guster/satellite.html,"Shining like a work of art
Hanging on a wall of stars
Are you what I think you are?

You're my satellite
You're riding with me tonight
Passenger side, lighting the sky
Always the first star that I find
You're my satellite

Elevator to the moon
Whistling our favorite tune
Trying to get a closer view

You're my satellite
You're riding with me tonight
Passenger side, lighting the sky
Always the first star that I find
You're my satellite

Maybe you will always be
Just a little out of reach

You're my satellite
You're riding with me tonight
Passenger side, lighting the sky
Always the first star that I find
You're my satellite
You're my satellite",2006
Song for Myla Goldberg,The Decemberists,https://www.azlyrics.com/lyrics/decemberists/songformylagoldberg.html,"Myla Goldberg sets a steady hand upon her brow 
Myla Goldberg hangs a crooked foot all upside down 

It comes around it comes around 
It comes around it comes around 

Pretty hands do pretty things when pretty times arise 
Seraphim and seaweed swim where stick-limbed Myla lies 

It comes around it comes around 
It comes around it comes around 

Still now you're waiting to grow 
Inside you're old 
Sew wings to your pigeon toes 
Put paper to pen 
to spell out ""Eliza"" 

We begin with sticky shins make sticky then our shoes 
Shoes beget to clothes and hat 'til sticky's sticking too 

Finiculi finicula finiculi finicula 

Listen in as shin-kicked Jim relates his story sad 
About a boy who kicked until his shins were all but rubberbands 
But now 

I know New York I need New York 
I know I need unique New York 

Still now you're waiting to grow 
Inside you're old 
Sew wings to your pigeon toes 
Put paper to pen 
to spell out ""Eliza"" 
Eliza 
Eliza",2003
Red Right Ankle,The Decemberists,https://www.azlyrics.com/lyrics/decemberists/redrightankle.html,"This is the story of your red right ankle 
And how it came to meet your leg 
And how the muscle bone and sinews tangled 
And how the skin was softly shed 
And how it whispered, 
""Oh, adhere to me for we are bound by symmetry 
And whatever differences our lives have been 
We together make a limb"" 
This is the story of your red right ankle 

This is the story of your gypsy uncle 
You never knew cause he was dead 
And how his face was carved an ripped with wrinkles 
In the picture in your head 
And remember how you found the key 
To his hide-out in the Pyrenees, 
But you wanted to keep his secret safe, 
So you threw the key away? 
This is the story of your gypsy uncle 

This is the story of the boys who loved you 
Who love you now and loved you then 
And some were sweet and some were cold and snuffed you 
And some just layed around in bed 
And some, they crumbled you straight to your knees 
Did it cruel, did it tenderly 
Some they crawled their way into your heart 
To rend your ventricles apart 
This is the story of the boys who loved you 
This is the story of your red right ankle",2003
As I Rise,The Decemberists,https://www.azlyrics.com/lyrics/decemberists/asirise.html,"I have come a few miles. 
I got blisters on my slippered feet 
As I rise, as I ri-ise. 
California's ok. 
But I think I might stay in the shade 
For a while, for a whi-ile. 
Ladybird, ladybird 
You're the prettiest song I heard 
In a while, in a whi-ile. 
La di dah, la dah, la di dah dah dah la dah, la la la, la dah dah-ah.",2003
O Valencia,The Decemberists,https://www.azlyrics.com/lyrics/decemberists/ovalencia.html,"You belong to the gang
And you say you can't break away
But I'm here with my hands on my heart

Our families can't agree
I'm your brother's sworn enemy
But I'd shout out my love to the stars

So await for the stone on your window, your window
I'll await by the car and we'll go, we'll go

When first we laid eyes
I swore to no compromise
'Til I felt my caress on your skin

Well, how soon we were betrayed!
Your sister gave us away
And your father came all unhinged

So await for the stone on your window, your window
I'll await by the car and we'll go, we'll go

But O Valencia!
With your blood still warm on the ground
Valencia!
And I swear to the stars
I'll burn this whole city down

All I heard was the shout
Of your brother calling me out
And you ran like a fool to my side

Well, the shot, it hit hard
And your frame went limp in my arms
And an oath of love was your dying cry

So await for the stone on your window, your window
I'll await by the car and we'll go, we'll go

But O Valencia!
With your blood still warm on the ground
Valencia!
And I'll burn this whole city down
Valencia!
With your blood getting cold on the ground
Valencia!
And I swear to the stars
I'll burn this whole city down",2006
Here I Dreamt I Was an Architect,The Decemberists,https://www.azlyrics.com/lyrics/decemberists/hereidreamtiwasanarchitect.html,"And here I dreamt I was a soldier
And I marched the streets of Burkenau
And I recall in spring
The perfume that the air would bring
To the indolent town
Where the barkers call the moon down
The carnival was ringing loudly now
And just to lay with you
There's nothing that I wouldn't do
Save lay my rifle down

And try one, and try two
Guess it always comes down to
Alright, it's okay, guess it's better to turn this way

And I am nothing of a builder
But here I dreamt I was an architect
And I built this balustrade
To keep you home, to keep you safe
From the outside world
But the angles and the corners
Even though my work is unparalleled
They never seemed to meet
This structure fell about our feet
And we were free to go

And try one, and try two
Guess it always comes down to
Alright, okay, guess it's better to turn this way

And here in Spain I am a Spaniard
I will be buried with my marionettes
Countess and courtesan
Have fallen 'neath my tender hand
When their husbands were not around
But you, my soiled teenage girlfriend
While you furrow like a lioness
And we are vagabonds
We travel without seat belts on
We live this close to death

And try one, and try two
Guess it always comes down to
Alright, it's okay, guess it's better to turn this
But I won, so you lose
Guess it always comes down to
Alright, it's okay, guess it's better to turn this way",2002
A Cautionary Song,The Decemberists,https://www.azlyrics.com/lyrics/decemberists/acautionarysong.html,"There's a place your mother goes
When everybody else is soundly sleeping
Through the lights of Beacon Street
And if you listen you can hear her weeping
She's weeping
Cause the gentlemen are calling
And the snow is softly falling on her petticoats
And she's standing in the harbor
And she's waiting for the sailors in the jolly boat
See how they approach

With dirty hands and trousers torn
They grapple 'til she's safe within their keeping
A gag is placed between her lips
To keep her sorry tongue from any speaking, or screaming
And they row her out to packets
Where the sailor's sorry racket
Calls for maidenhead
And she's scarce above the gunwales
When her clothes fall to a bundle
And she's laid in bed on the upper deck

And so she goes from ship to ship
Her ankles clasped, her arms so rudely pinioned
'Til at last she's satisfied
The lot of the marina's teeming minions, and their opinions

And they tell her not to say a thing
To cousin, kindred, kith or kin or she'll end up dead
And they throw her thirty dollars
And return her to the harbor where she goes to bed, and this is how you're fed

So be kind to your mother
Though she may seem an awful bother
And the next time she tries to feed you collard greens
Remember what she does when you're asleep",2002
The Legionnaire's Lament,The Decemberists,https://www.azlyrics.com/lyrics/decemberists/thelegionnaireslament.html,"I'm a legionnaire
Camel in disrepair
Hoping for a Frigidaire to come passing by
I am on reprieve
Lacking my joie de vivre
Missing my gay Paree
In this desert dry

And I wrote my girl
Told her I would not return
I've terribly taken a turn
For the worse now, I fear

It's been a year or more
Since they shipped me to this foreign shore
Fighting in a foreign war
So far away from my home

If only summer rain would fall
On the houses and the boulevards
And the side walk bagatelles (it's like a dream)
With the roar of cars
And the lolling of the cafe bars
The sweetly sleeping sweeping of the Seine
Lord, I don't know if I'll ever be back again

La la la la dam
La la la low

Medicating in the sun
Pinch doses of laudanum
Longing for the old fecundity of my homeland
Curses to this mirage!
A bottle of ancient Chiraz!
The smattering of distant applause
Is ringing in my poor ears

On the old left bank
My baby in a charabanc
Riding up the width and length
Of the Champs Elysee

If only summer rain would fall
On the houses and the boulevards
And the side walk bagatelles (it's like a dream)
With the roar of cars
And the lolling of the cafe bars
The sweetly sleeping sweeping of the Seine
Lord, I don't know if I'll ever be back again

If only summer rain would fall
On the houses and the boulevards
And the side walk bagatelles (it's like a dream)
With the roar of cars
And the lolling of the cafe bars
The sweetly sleeping sweeping of the Seine
Lord, I don't know if I'll ever be back again...

Be back again
Be back again
I'll be back again",2002
Freedom Hangs Like Heaven,Iron & Wine,https://www.azlyrics.com/lyrics/ironwine/freedomhangslikeheaven.html,"Mary, carry your babe
Bound up tight like lips around a whimper
Your fingers over my face
Blind eyed Samson driven to the temple
And night birds digging until dawn
Freedom hangs like heaven over everyone
Ain't nobody knows what the newborn holds
But his mama says he'll walk on water
And wander back home

Mary, carry your shame
Well past all those eyes across the avenue
Fish heads running from rain
You know i'll do anything you want me to
Lamp oil lovers may say
""freedom hangs like heaven over everyone""
Ain't nobody knows what the newborn holds
But his papa's going to hide shaking gristle
And shaking like bone

Mary, carry my name
Hoof marks hacked up all i had to offer you
Looked all over this place
Lost your portrait lately when the winter blew
In like herod and them
Freedom hangs like heaven over everyone
Ain't nobody knows what the newborn holds
But a dollar says he'll lick that devil
And do it alone",P:  
Amsterdam,Peter Bjorn and John,https://www.azlyrics.com/lyrics/peterbjornandjohn/amsterdam.html,"Baby went to Amsterdam
She put a little money into traveling
Now it's so slow, so slow

Baby went to Amsterdam
4-5 days by the big canal
Now it's so slow, so slow

And I was heading up north to a place that I know
Eating well, sleeping well
But still I was way, way out of line
Amsterdam was stuck in my mind

Oh, it's some kind of stupid rule
That you can't ignore
Oh, it's some kind of natural fact
Sometimes you're just left to be alone

Baby went to Amsterdam
She put a little money into traveling
Now it's so slow, so slow

Baby went to Amsterdam
4-5 days by the big canal
Now it's so slow, so slow

And I tried to go away to a place of my own
Working hard, fill my time
But from early on till I hit the bed
Amsterdam was stuck in my head

Oh, it's some kind of stupid rule
That you can't ignore
Oh, it's some kind of natural fact
Sometimes you're just left to be alone

Baby went to Amsterdam
She put a little money into traveling
Now it's so slow, so slow

Baby went to Amsterdam
4-5 days by the big canal
Now it's so slow, so slow

Baby went to Amsterdam
She put a little money into traveling
Now it's so slow, so slow

Baby went to Amsterdam
4-5 days by the big canal
Now it's so slow, so slow, slow",2006
Within a Mile of Home,Flogging Molly,https://www.azlyrics.com/lyrics/floggingmolly/withinamileofhome.html,"Dust falls on the empty halls of my old school
Where the memories fade like the casualty, a forgotten fool
Now the wide-eyed has become the blind of spoken rule
As equal only deep is now the word
The lesson's not the answer you once heard

""Don't turn your back on me, don't ever let me down""
She said, ""I picked you up each time before you hit the ground
Your selfish face is now erased when someone mentions you
And the darkness that you left is overstepped aside
With disappearing clouds, the sun arrives
Within a mile of home, within a mile of home""

Oh worry, oh my worry has it been that long?
The whistle keeps on blowing but the chills all gone
His empty frame cannot explain, there's nothing left inside
So sing to me a song from yesterday
When laughter filled the tears that we now make

""Don't turn your back on me, don't ever let me down""
She said, ""I picked you up each time before you hit the ground
Your selfish face is now erased when someone mentions you
If only you had seen what I now see
And turned the corner where you would of been
Within a mile of home, within a mile of home""

So sing to me, sing me a song, a song from yesterday
And when the laughter turned these tears before the promises, then they'll slip away
Don't turn your back on me, don't turn your back on me, don't ever let me down
Don't turn your back on me, don't turn your back on me, don't ever let me down
We are within a mile, we are within a mile, within a mile of home
We are within a mile, we are within a mile, within a mile of home
We are within a mile, we are within a mile, within a mile of home
We are within a mile, we are within a mile, within a mile of home",2004
Girl Inform Me,The Shins,https://www.azlyrics.com/lyrics/shins/girlinformme.html,"Girl inform me all my senses warn me 
Your clever eyes could easily disguise 
Some backwards purpose 
It's enough to make me nervous. 
Do you harbor sighs, or spit in my eye 

But your lips when we speak 
Are the valleys and peaks of a mountain range on fire. 
So let me walk these coals till you believe 
I can cut the mustard well enough 
Cause you know as soon as breathe we scrutinize 

Unknown quotients, you must be using potions 
How else could you tie my head to the sky 
This new convection has left me wondering why 
I can't concern myself with ordinary tripe. 

Like what's this morning's paper got to say 
And which brand of coffee to make 
This is no umbrella to take into the wind 
And before we begin is there nothing to kill this anxiety. 

But your lips when we speak 
Are the valleys and peaks of a mountain range on fire. 
So let me walk these coals till you believe 
I can cut the mustard well enough 
Cause you know as soon as breathe we scrutinize 
The paint away.",2001
Two Coins,Dispatch,https://www.azlyrics.com/lyrics/dispatch/twocoins.html,"I stick loneliness, you lips
and the two coins of your eyes
into my pockets

well the train skates into
Port Henry late Sunday
sometimes when I'm riding high
feeling fine you know there's something
troubling yah, troubling my mind

so I reach into my pocket for some
small change
I reach into my pocket for some
small change

I want bones like iron blood like mercury
so I can tell you when I'm rising
and when I'm sinking in

[CHORUS]

we're gonna take it to the people
hey let's drink from the cup
share some luck
go ahead and  laugh cause it don't cost much
no, no, it don't, don't cost much

[x2]
I stick loneliness, your lips
and the two coins of your eyes
into my pockets",1998
From Now On,Nada Surf,https://www.azlyrics.com/lyrics/nadasurf/fromnowon.html,"Here comes the hot feeling again
When i hear his name
I clearly have no control
Can't help wondering

If herein gone like a wave
I forget but then, start rememberin'
The devil in my mind, why can't he go home
Are we on our way

I do not want to be in this song
So while the summer rats and their hats high

Where is the wind
Why does it feel still again
Can't think along these lines
I'm gonna live a long time
Not along these lines
I'm gonna live a long time

When it goes black it goes black so fast
No good state lads
What i get slow is how to bounce back
You'll have to invent what you lack

Now I turn to the seasons, the sleeping demons
I want your attention, your infection
For every new reason, do you know how i need it?

Oh your face and everything that you say
And Oh your face and everything that you say
And Oh your face and everything that you say

I almost washed us out talking to me
The call came like a wave of relief
I'm such a lucky mess
I just need some rest

Take me along
From now on
Take me along
From now on

I'm gonna live a long time [x3]",2008
The Good Thing,Talking Heads,https://www.azlyrics.com/lyrics/talkingheads/thegoodthing.html,"I will fight; will fight with my heart.
I will fight; will fight with understanding.
In my mind, the weather never changes
Skill overcomes, difficult situations.

A straight line exists between me and the good things.
I have found the line and its direction is known to me.
Absolute trust keeps me going in the right direction.
Any intrusion is met with a heart full of the good thing.

Try to compare what I am presenting.
You will meet with much frustration.
Try to find ... similar situation.
You will always find the same solution.

As the heart finds the good thing, the feeling is multiplied.
Add the will to the strength and it equals conviction.
As we economise, efficiency is multiplied,
To the extent I am determined the result is the good thing.
So I say:
I have adopted this and made it my own:
Cut back the weakness, reinforce what is strong.",1978
