song,artist,url,lyrics,year
Good Woman,Cat Power,https://www.azlyrics.com/lyrics/catpower/goodwoman.html,"I want to be a good woman
And I want for you to be a good man.
This is why I will be leaving
And this is why I can't see you no more.
I will miss your heart so tender 
And I will love this love forever.

I don't want be a bad woman
And I can't stand to see you be a bad man.
I will miss your heart so tender
And I will love this love forever.

And this is why I am leaving
And this is why I can't see you no more.
This is why I am lying when I say
That I don't love you no more.

Cause I want (to) be a good woman
And I want for you to be a good man.",2003
Bedshaped,Keane,https://www.azlyrics.com/lyrics/keane/bedshaped.html,"Many's the time I ran with you down
The rainy roads of our old town
Many the lives we lived in each day
And buried altogether 
Don't laugh at me
Don't look away 

You'll follow me back
With the sun in your eyes
And on your own
Bedshaped
And legs of stone
You'll knock on my door
And up we'll go
In white light
I don't think so
But what do I know?
What do I know?
I know! 

I know you think I'm holding you down
And I've fallen by the wayside now
And I don't understand the same things as you
But I do 

Don't laugh at me
Don't look away 

You'll follow me back
With the sun in your eyes
And on your own
Bedshaped
And legs of stone
You'll knock on my door
And up we'll go
In white light
I don't think so
But what do I know?
What do I know?
I know! 

And up we'll go
In white light
I don't think so
But what do I know?
What do I know?
I know!",2004
We Might as Well Be Strangers,Keane,https://www.azlyrics.com/lyrics/keane/wemightaswellbestrangers.html,"I don't know your face no more
Or feel your touch that I adore
I don't know your face no more
It's just a place I'm looking for 
We might as well be strangers in another town
We might as well be living in a different world
We might as well
We might as well
We might as well 

I don't know your thoughts these days
We're strangers in an empty space
I don't understand your heart
It's easier to be apart 

We might as well be strangers in another town
We might as well be living in a another time
We might as well
We might as well
We might as well be strangers
Be strangers
For all I know of you now
For all I know of you now
For all I know of you now
For all I know",2004
The Funeral,Band of Horses,https://www.azlyrics.com/lyrics/bandofhorses/thefuneral.html,"I'm coming up only to hold you under
And coming up only to show you're wrong
And to know you is hard; we wonder...
To know you all wrong; we warn.

Ooooooooh Oooooooooh
Ooooooooh Oooooooooh

Really too late to call,
So we wait for morning
To wake you is all we got
To know me as hardly golden
Is to know me all wrong, they warn.

At every occasion I'll be ready for the funeral
At every occasion, once more, it's called the funeral
At every occasion, oh, I'm ready for the funeral
At every occasion, oh, one billion day funeral

I'm coming up only to show you're down for
And coming up only to show you're wrong.

To the outside, the dead leaves lay on the lawn
For they don't have trees to hang upon.

Ooooooooh Oooooooooh
Ooooooooh Oooooooooh

At every occasion I'll be ready for the funeral
At every occasion, once more, it's called the funeral
At every occasion, oh, I'm ready for the funeral
Every occasion, oh, one billion day funeral",2006
Hey You,Pink Floyd,https://www.azlyrics.com/lyrics/pinkfloyd/heyyou.html,"Hey, you!
Out there in the cold
Getting lonely, getting old.
Can you feel me?

Hey, you!
Standing in the aisles
With itchy feet and fading smiles.
Can you feel me?

Hey, you!
Don't help them to bury the light.
Don't give in without a fight.

Hey, you!
Out there on your own
Sitting naked by the phone.
Would you touch me?

Hey, you!
With your ear against the wall
Waiting for someone to call out.
Would you touch me?

Hey, you!
Would you help me to carry the stone?
Open your heart, I'm coming home

But it was only fantasy.
The wall was too high as you can see.
No matter how he tried he could not break free.
And the worms ate into his brain.

Hey, you!
Out there on the road,
Always doing what you're told.
Can you help me?

Hey, you!
Out there beyond the wall,
Breaking bottles in the hall.
Can you help me?

Hey, you!
Don't tell me there's no hope at all.
Together we stand,
Divided we fall.",1979
She's Leaving Home,The Beatles,https://www.azlyrics.com/lyrics/beatles/shesleavinghome.html,"Wednesday morning at five o'clock as the day begins
Silently closing her bedroom door
Leaving the note that she hoped would say more
She goes downstairs to the kitchen clutching her handkerchief
Quietly turning the backdoor key
Stepping outside she is free

She (We gave her most of our lives)
Is leaving (Sacrificed most of our lives)
Home (We gave her everything money could buy)
She's leaving home after living alone
For so many years (Bye bye)

Father snores as his wife gets into her dressing gown
Picks up the letter that's lying there
Standing alone at the top of the stairs
She breaks down and cries to her husband ""Daddy our baby's gone
Why would she treat us so thoughtlessly?
How could she do this to me?""

She (We never thought of ourselves)
Is leaving (Never a thought for ourselves)
Home (We struggled hard all our lives to get by)
She's leaving home after living alone
For so many years (Bye bye)

Friday morning at nine o'clock she is far away
Waiting to keep the appointment she made
Meeting a man from the motor trade

She (What did we do that was wrong)
Is having (We didn't know it was wrong)
Fun (Fun is the one thing that money can't buy)
Something inside that was always denied
For so many years (Bye bye)

She's leaving home
Bye bye",1967
Outside,Staind,https://www.azlyrics.com/lyrics/staind/outside.html,"And you
Can bring me to my knees
Again
All the times
That I could beg you please
In vain
All the times
That I felt insecure
For you
And I leave
My burdens at the door

But I'm on the outside
I'm looking in
I can see through you
See your true colors
'Cause inside you're ugly
You're ugly like me
I can see through you
See to the real you

All the times
That I felt like this won't end
It's for you
And I taste
What I could never have
It was from you
All the times
That I've cried
My intentions
Full of pride
But I waste
More time than anyone

But I'm on the outside
And I'm looking in
I can see through you
See your true colors
'Cause inside you're ugly
You're ugly like me
I can see through you
See to the real you

All the times
That I've cried
All this wasted
It's all inside
And I feel
All this pain
Stuffed it down
It's back again
And I lie
Here in bed
All alone
I can't mend
But I feel
Tomorrow will be okay

But I'm on the outside
And I'm looking in
I can see through you
See your true colors
'Cause inside you're ugly
You're ugly like me
I can see through you
See to the real you",2001
Tonight I Wanna Cry,Keith Urban,https://www.azlyrics.com/lyrics/keithurban/tonightiwannacry.html,"Alone in this house again tonight
I got the TV on, the sound turned down and a bottle of wine
There's pictures of you and I on the walls around me
The way that it was and could have been surrounds me
I'll never get over you walkin' away

I've never been the kind to ever let my feelings show
And I thought that bein' strong meant never losin' your self-control
But I'm just drunk enough to let go of my pain
To hell with my pride, let it fall like rain
From my eyes
Tonight I wanna cry

Would it help if I turned a sad song on
""All By Myself"" would sure hit me hard now that you're gone
Or maybe unfold some old yellow lost love letters
It's gonna hurt bad before it gets better
But I'll never get over you by hidin' this way

Cause I've never been the kind to ever let my feelings show
And I thought that bein' strong meant never losin' your self-control
But I'm just drunk enough to let go of my pain
To hell with my pride, let it fall like rain
From my eyes
Tonight I wanna cry

I've never been the kind to ever let my feelings show
And I thought that bein' strong meant never losin' your self-control
But I'm just drunk enough to let go of my pain
To hell with this pride, let it fall like rain
From my eyes

Tonight I wanna cry",2004
Goodbye to You,Michelle Branch,https://www.azlyrics.com/lyrics/michellebranch/goodbyetoyou.html,"Of all the things I've believed in
I just want to get it over with
Tears form behind my eyes
But I do not cry
Counting the days that pass me by

I've been searching deep down in my soul
Words that I'm hearing are starting to get old
It feels like I'm starting all over again
The last three years were just pretend
And I said,

[Chorus:]
Goodbye to you
Goodbye to everything I thought I knew
You were the one I loved
The one thing that I tried to hold on to
The one thing that I tried to hold on to

I still get lost in your eyes
And it seems that I can't live a day without you
Closing my eyes and you chase my thoughts away
To a place where I am blinded by the light
But it's not right

[Chorus]

And it hurts to want everything and nothing at the same time
I want what's yours and I want what's mine
I want you
But I'm not giving in this time

[Chorus x2]

And when the stars fall
I will lie awake
You're my shooting star",2000
Wonderwall,Oasis,https://www.azlyrics.com/lyrics/oasis/wonderwall.html,"Today is gonna be the day
That they're gonna throw it back to you
By now you should've somehow
Realized what you gotta do
I don't believe that anybody
Feels the way I do about you now

Back beat, the word is on the street
That the fire in your heart is out
I'm sure you've heard it all before
But you never really had a doubt
I don't believe that anybody feels
The way I do about you now

And all the roads we have to walk are winding
And all the lights that lead us there are blinding
There are many things that I would
Like to say to you
But I don't know how

Because maybe
You're gonna be the one that saves me
And after all
You're my wonderwall

Today was gonna be the day
But they'll never throw it back to you
By now you should've somehow
Realized what you're not to do
I don't believe that anybody
Feels the way I do
About you now

And all the roads that lead you there were winding
And all the lights that light the way are blinding
There are many things that I would like to say to you
But I don't know how

I said maybe
You're gonna be the one that saves me
And after all
You're my wonderwall

I said maybe (I said maybe)
You're gonna be the one that saves me
And after all
You're my wonderwall

I said maybe (I said maybe)
You're gonna be the one that saves me (saves me)
You're gonna be the one that saves me (saves me)
You're gonna be the one that saves me (saves me)",1995
Pyramid Song,Radiohead,https://www.azlyrics.com/lyrics/radiohead/pyramidsong.html,"I jumped in the river and what did I see?
Black-eyed angels swam with me
A moon full of stars and astral cars
All the things I used to see
All my lovers were there with me
All my past and futures
And we all went to heaven in a little row boat
There was nothing to fear and nothing to doubt

I jumped into the river
Black-eyed angels swam with me
A moon full of stars and astral cars
And all the things I used to see
All my lovers were there with me
All my past and futures
And we all went to heaven in a little row boat
There was nothing to fear and nothing to doubt

There was nothing to fear and nothing to doubt 
There was nothing to fear and nothing to doubt",2001
Through Glass,Stone Sour,https://www.azlyrics.com/lyrics/stonesour/throughglass.html,"I'm looking at you through the glass
Don't know how much time has passed
Oh, god it feels like forever
But no one ever tells you
That forever feels like home
Sitting all alone inside your head

[This verse is on the album version only:]
'Cause I'm looking at you through the glass
Don't know how much time has passed
All I know is that it feels like forever
But no one ever tells you that forever feels like home
Sitting all alone inside your head

How do you feel? That is the question
But I forget you don't expect an easy answer
When something like a soul becomes initialized
And folded up like paper dolls and little notes
You can't expect a bit of hope

So while you're outside looking in
Describing what you see
Remember what you're staring at is me

'Cause I'm looking at you through the glass
Don't know how much time has passed
All I know is that it feels like forever
And no one ever tells you that forever feels like home
Sitting all alone inside your head

How much is real? So much to question
An epidemic of the mannequins
Contaminating everything
We thought came from the heart
It never did right from the start
Just listen to the noises
(Null and void instead of voices)

Before you tell yourself
It's just a different scene
Remember it's just different from what you've seen

I'm looking at you through the glass
Don't know how much time has passed
And all I know is that it feels like forever
And no one ever tells you that forever feels like home
Sitting all alone inside your head

'Cause I'm looking at you through the glass
Don't know how much time has passed
All I know is that it feels like forever
And no one ever tells you that forever feels like home
Sitting all alone inside your head

And it's the stars
The stars
That shine for you
And it's the stars
The stars
That lie to you, yeah-ah
[x2 - on the album version]

I'm looking at you through the glass
Don't know how much time has passed
Oh, god it feels like forever
But no one ever tells you that forever feels like home
Sitting all alone inside your head

'Cause I'm looking at you through the glass
Don't know how much time has passed
All I know is that it feels like forever
But no one ever tells you that forever feels like home
Sitting all alone inside your head

And it's the stars
The stars
That shine for you, yeah-ah
And it's the stars
The stars
That lie to you, yeah-ah

And it's the stars
The stars
That shine for you, yeah-ah
And it's the stars
The stars
That lie to you, yeah-ah, yeah

Oh, and the stars
Oh, and the stars, they lie",2006
Missing,Evanescence,https://www.azlyrics.com/lyrics/evanescence/missing.html,"Can you stop the fire?
(please, please).
Can you stand to fight her?
(please, please).
You can't stop the fire.
(please, please).
You won't say the words.
(please, please).

Please, please forgive me,
But I won't be home again.
Maybe someday you'll look up,
And, barely conscious, you'll say to no one,
""Isn't something missing?""

You won't cry for my absence, I know.
You forgot me long ago.
Am I that unimportant?
Am I so insignificant?
Isn't something missing?
Isn't someone missing me?

Even though I'm the sacrifice,
You won't try for me, not now.
Though I'd die to know you love me,
I'm all alone.
Isn't someone missing me?

Can you stop the fire?
(please, please).
Can you stand to fight her?
(please, please).
You can't stop the fire.
(please, please).
You won't say the words.
(please, please)

Please, please forgive me,
But I won't be home again.
I know what you do to yourself,
I breathe deep and cry out,
""Isn't something missing?
Isn't someone missing me?""

Even though I'm the sacrifice,
You won't try for me, not now.
Though I'd die to know you love me,
I'm all alone.
Isn't someone missing me?

And if I bleed, I'll bleed
Knowing you don't care.
And if I sleep just to dream of you
I'll wake without you there.
Isn't something missing?
Isn't something?..

Even though I'm the sacrifice,
You won't try for me, not now.
Though I'd die to know you love me,
I'm all alone.
Isn't something missing?
Isn't someone missing me?

Can you stop the fire?
(please, please).
Can you stand to fight her?
(please, please).
You can't stop the fire.
(please, please).
You won't say the words.
(please, please).",2016
Amie,Damien Rice,https://www.azlyrics.com/lyrics/damienrice/amie.html,"Nothing unusual, nothing strange
Close to nothing at all
The same old scenario, the same old rain
And there's no explosions here
Then something unusual, something strange
Comes from nothing at all
I saw a spaceship fly by your window
Did you see it disappear?

Amie come sit on my wall
And read me the story of O
And tell it like you still believe
That the end of the century
Brings a change for you and me
Nothing unusual, nothing's changed
Just a little older that's all
You know when you've found it,
There's something I've learned
'Cause you feel it when they take it away

Something unusual, something strange
Comes from nothing at all
But I'm not a miracle
And you're not a saint
Just another soldier
On the road to nowhere

Amie come sit on my wall
And read me the story of O
And tell it like you still believe
That the end of the century
Brings a change for you and me

And Amie come sit on my wall
And read me the story of O
And tell it like you still believe
That the end of the century
Brings a change for you and me",2003
Blackout,Muse,https://www.azlyrics.com/lyrics/muse/blackout.html,"Don't kid yourself
And don't fool yourself
This love's too good to last
And I'm too old to dream

Don't grow up too fast
And don't embrace the past
This life's too good to last
And i'm too young to care

Don't kid yourself
And don't fool yourself
This life could be the last
And we're too young to see",2003
The Blowers Daughter,Damien Rice,https://www.azlyrics.com/lyrics/damienrice/theblowersdaughter.html,"And so it is
Just like you said it would be
Life goes easy on me
Most of the time
And so it is
The shorter story
No love, no glory
No hero in her sky

I can't take my eyes off you
I can't take my eyes off you
I can't take my eyes off you
I can't take my eyes off you
I can't take my eyes off you
I can't take my eyes...

And so it is
Just like you said it should be
We'll both forget the breeze
Most of the time
And so it is
The colder water
The blower's daughter
The pupil in denial

I can't take my eyes off you
I can't take my eyes off you
I can't take my eyes off you
I can't take my eyes off you
I can't take my eyes off you
I can't take my eyes...

Did I say that I loathe you?
Did I say that I want to
Leave it all behind?

I can't take my mind off you
I can't take my mind off you
I can't take my mind off you
I can't take my mind off you
I can't take my mind off you
I can't take my mind...
My mind...my mind...
'Til I find somebody new",2003
Love Is a Losing Game,Amy Winehouse,https://www.azlyrics.com/lyrics/amywinehouse/loveisalosinggame.html,"For you I was a flame
Love is a losing game
Five-storey fire as you came
Love is a losing game

One I wish I never played
Oh what a mess we made
And now the final frame
Love is a losing game

Played out by the band
Love is a losing hand
More than I could stand
Love is a losing hand

Self-professed, profound
'Til the chips were down
Though you're a gambling man
Love is a losing hand

Though I battle blind
Love is a fate resigned
Memories mar my mind
Love, it is a fate resigned

Over futile odds
And laughed at by the gods
And now the final frame
Love is a losing game",2007
Happy Ending,Mika,https://www.azlyrics.com/lyrics/mika/happyending.html,"This is the way you left me
I'm not pretending
No hope, no love, no glory
No happy ending
This is the way that we love
Like it's forever
Then live the rest of our life
But not together

Wake up in the morning, stumble on my life
Can't get no love without sacrifice
If anything should happen, I'd guess I wish you well
Mm, a little bit of heaven, but a little bit of hell

This is the hardest story
That I have ever told
No hope, or love, or glory
Happy endings gone forever more

I feel as if I'm wasted
And I wasted everyday

This is the way you left me
I'm not pretending
No hope, no love, no glory
No happy ending
This is the way that we love
Like it's forever
Then live the rest of our life
But not together

Two o'clock in the morning, something's on my mind
Can't get no rest, keep walkin' around
If I pretend that nothin' ever went wrong
I can get to my sleep
I can think that we just carried on

This is the hardest story
That I have ever told
No hope, or love, or glory
Happy endings gone forever more

I feel as if I'm wasted
And I wasted everyday

This is the way you left me
I'm not pretending
No hope, no love, no glory
No happy ending
This is the way that we love
Like it's forever
Then live the rest of our life
But not together

Little bit of love [repeat]
There ain't a better love
Little bit of love [repeat]
Need to be love, love
Little bit of love [repeat until the end]

I feel as if I'm wasted
And I wasted everyday, hey, hey, hey

[2x]
This is the way you left me
I'm not pretending
No hope, no love, no glory
No happy ending
This is the way that we love
Like it's forever
To live the rest of our life
But not together

This is the way you left me
I'm not pretending
No hope, no love, no glory
No happy ending",2007
The Ghost of You,My Chemical Romance,https://www.azlyrics.com/lyrics/mychemicalromance/theghostofyou.html,"I never said I'd lie and wait forever
If I died, we'd be together now
I can't always just forget her
But she could try

At the end of the world
Or the last thing I see
You are never coming home, never coming home
Could I? Should I?
And all the things that you never ever told me
And all the smiles that are never ever...
Ever...

Get the feeling that you're never
All alone and I remember now
At the top of my lungs in my arms she dies
She dies

At the end of the world
Or the last thing I see
You are never coming home, never coming home
Could I? Should I?
And all the things that you never ever told me
And all the smiles that are ever gonna haunt me
Never coming home, never coming home
Could I? Should I?
And all the wounds that are ever gonna scar me
For all the ghosts that are never gonna catch me

If I fall
If I fall down

At the end of the world
Or the last thing I see
You are never coming home, never coming home
Never coming home, never coming home
And all the things that you never ever told me
And all the smiles that are ever gonna haunt me
Never coming home, never coming home
Could I? Should I?
And all the wounds that are ever gonna scar me
For all the ghosts that are never gonna...",2004
Sad Eyes,Bat for Lashes,https://www.azlyrics.com/lyrics/batforlashes/sadeyes.html,"I don't like the things you don't say
Leaving it for such a long long time
Why do you show me those sad sad eyes
Each time you decide to pass on by

And when you smile those sad eyes
Look sadder and sadder still

Autumns hue in those sad eyes
Makes me love and love them more
I'll have a bath, I'll make the dinner and then I'll go away for a long long time
But still you haven't passed my door

And when you smile those sad eyes
Look sadder and sadder still

I can tell that you're lonely
But it seems now
There's nothing you want me to do
So I won't try to take the sadness from those eyes that I love
Leave it open for someone else to

And when you smile those sad eyes
Look sadder and sadder still

Trying to hold it together
Keep my love as light as a feather
Sad eyes baby it's been such a long time
Keep my heart breaking in the dark
Come and spend the night

Trying to hold it together
Keep my love as light as a feather
Sad eyes baby it's been such a long time
Keep my heart breaking in the dark
Come and spend the night",2006
Flume,Bon Iver,https://www.azlyrics.com/lyrics/boniver/flume.html,"I am my mother's only one
It's enough
I wear my garment so it shows
Now you know

Only love is all maroon
Gluey feathers on a flume
Sky is womb and she's the moon

I am my mother on the wall
With us all
I move in water, shore to shore
Nothing's more

Only love is all maroon
Lapping lakes like leery loons
Leaving rope burns, reddish ruse

Only love is all maroon
Gluey feathers on a flume
Sky is womb and she's the moon",2008
Volcano,Damien Rice,https://www.azlyrics.com/lyrics/damienrice/volcano.html,"Don't hold yourself like that
You'll hurt your knees
I kissed your mouth and back
But that's all I need
Don't build your world around volcanoes melt you down

What I am to you is not real
What I am to you you do not need
What I am to you is not what you mean to me
You give me miles and miles of mountains
And I'll ask for the sea

Don't throw yourself like that
In front of me
I kissed your mouth your back
Is that all you need?
Don't drag my love around volcanoes melt me down

What I am to you is not real
What I am to you you do not need
What I am to you is not what you mean to me
You give me miles and miles of mountains
And I'll ask what I give to you
Is just what I'm going through
This is nothing new
No no just another phase of finding what I really need
Is what makes me bleed
And like a new disease she's still too young to treat
Like a distant tree
Volcanoes melt me down
She's still too young
I kissed your mouth
You do not need me",2003
Streets of Philadelphia,Bruce Springsteen,https://www.azlyrics.com/lyrics/brucespringsteen/streetsofphiladelphia.html,"I was bruised and battered, I couldn't tell what I felt
I was unrecognizable to myself
I saw my reflection in a window, I didn't know my own face
Oh brother are you gonna leave me wastin' away
On the Streets of Philadelphia

I walked the avenue, 'til my legs felt like stone
I heard the voices of friends vanished and gone
At night I could hear the blood in my veins
Just as black and whispering as the rain
On the Streets of Philadelphia

Ain't no angel gonna greet me
It's just you and I my friend
And my clothes don't fit me no more
I walked a thousand miles
Just to slip this skin

The night has fallen, I'm lyin' awake
I can feel myself fading away
So receive me brother with your faithless kiss
Or will we leave each other alone like this
On the Streets of Philadelphia",
